aX,aY,aZ,gX,gY,gZ
-0.069,0.031,0.984,-28.259,-14.221,-0.305
-0.053,0.040,1.010,-30.029,-11.414,0.610
-0.036,0.048,1.027,-30.518,-9.216,0.549
-0.031,0.057,1.044,-30.273,-7.141,-1.526
-0.039,0.067,1.068,-28.625,-7.935,-1.526
-0.039,0.055,1.060,-23.193,-12.207,-1.831
-0.050,0.038,1.061,-21.362,-13.611,-1.465
-0.051,0.021,1.054,-20.508,-15.503,-2.197
-0.048,0.004,1.034,-20.203,-13.794,1.648
-0.052,0.011,1.018,-23.254,-9.338,4.517
-0.009,0.031,1.040,-25.696,-6.226,5.371
0.013,0.045,1.065,-27.344,-5.798,5.798
0.057,0.073,1.062,-24.170,-4.089,3.113
0.059,0.079,1.063,-23.437,-5.127,2.380
0.058,0.072,1.070,-22.522,-7.080,1.343
0.048,0.070,1.056,-19.348,-12.085,0.061
0.043,0.060,1.053,-17.639,-13.062,0.000
0.017,0.039,1.059,-17.029,-14.771,-1.404
0.003,0.033,1.066,-17.212,-14.893,-1.221
0.005,0.034,1.069,-17.090,-14.832,-1.465
0.019,0.037,1.084,-17.029,-11.902,-0.244
0.017,0.052,1.083,-16.602,-9.460,0.427
0.044,0.055,1.089,-16.357,-4.211,-1.160
0.048,0.062,1.088,-16.479,-3.479,-1.404
0.048,0.053,1.083,-14.343,-5.676,-1.648
0.046,0.059,1.063,-12.512,-6.531,-1.221
0.047,0.026,1.045,-13.062,-7.751,-1.587
0.060,0.037,1.022,-14.648,-10.620,-1.282
0.064,0.031,1.033,-14.954,-11.536,-1.587
0.050,0.037,1.070,-16.663,-12.695,-3.540
0.055,0.042,1.085,-15.686,-12.024,-3.662
0.034,0.029,1.089,-15.503,-11.475,-4.700
0.028,0.041,1.072,-13.794,-9.277,-2.991
0.039,0.049,1.057,-13.550,-9.399,-2.197
0.037,0.037,1.063,-13.367,-6.775,-4.333
0.035,0.033,1.057,-13.489,-6.653,-4.395
0.022,0.032,1.056,-12.939,-4.456,-4.150

-0.233,-0.177,-2.185,-37.842,-94.666,56.458
-0.233,-0.195,-2.198,-70.435,-96.924,61.584
-0.185,-0.270,-2.173,-135.315,-107.361,71.411
-0.170,-0.306,-2.090,-164.673,-117.371,76.477
-0.154,-0.366,-1.904,-219.299,-133.423,85.571
-0.135,-0.392,-1.778,-245.544,-134.766,85.571
-0.053,-0.408,-1.498,-290.649,-126.282,84.717
0.021,-0.416,-1.371,-309.875,-119.568,82.825
0.096,-0.418,-1.283,-342.407,-112.915,75.073
0.228,-0.464,-1.383,-364.502,-117.004,68.848
0.293,-0.497,-1.417,-384.705,-120.300,64.270
0.391,-0.641,-1.388,-434.692,-127.441,50.903
0.437,-0.708,-1.324,-461.548,-134.277,44.312
0.571,-0.860,-1.096,-520.081,-146.973,30.762
0.647,-0.956,-0.888,-551.758,-150.269,21.423
0.743,-1.142,-0.372,-600.159,-151.794,0.427
0.797,-1.259,-0.140,-618.774,-150.696,-12.756
0.944,-1.539,0.466,-642.273,-138.672,-46.997
0.907,-1.636,0.894,-646.606,-124.207,-68.787
0.655,-1.688,1.724,-649.536,-106.995,-100.830
0.564,-1.632,2.023,-635.254,-120.544,-91.125
0.637,-1.542,2.253,-580.688,-150.330,-50.598
0.625,-1.544,2.257,-547.363,-119.324,-70.007
0.338,-1.611,2.229,-537.354,-92.468,-84.534
0.038,-1.617,2.162,-520.325,-73.975,-92.590
-0.041,-1.555,2.168,-509.094,-85.266,-83.252
-0.158,-1.430,2.579,-477.844,-107.605,-59.143
-0.262,-1.270,2.936,-459.534,-108.826,-46.448
-0.405,-0.983,3.577,-408.386,-27.954,-18.555
-0.446,-0.647,3.933,-367.615,-65.369,-15.015
-0.314,-0.225,4.100,-304.443,-59.570,-27.344
-0.289,-0.031,4.166,-253.052,-16.113,-9.949
0.176,0.257,3.703,-129.822,0.916,32.532
0.233,0.300,3.313,-79.773,-16.724,25.940
0.377,0.308,2.735,-3.113,-58.533,38.818
0.326,0.334,2.406,27.283,-70.007,36.926
0.271,0.297,2.067,60.669,-87.158,14.771
0.051,0.127,1.502,62.622,-84.961,3.906
-0.109,0.053,1.324,53.345,-68.481,-8.484
-0.393,-0.041,1.193,20.508,-37.598,-21.606
-0.468,-0.033,1.224,7.507,-27.161,-21.057
-0.409,0.077,1.308,-6.897,-28.687,-7.751
-0.334,0.128,1.322,-6.226,-30.884,1.221
-0.265,0.160,1.289,-4.456,-33.630,7.507
-0.169,0.178,1.225,-4.395,-33.569,9.155
-0.143,0.173,1.196,-6.287,-30.212,7.690
-0.123,0.160,1.169,-14.282,-16.479,-0.427
-0.146,0.155,1.181,-19.409,-8.850,-5.005
-0.177,0.143,1.216,-24.902,-0.122,-9.460
-0.195,0.121,1.233,-24.902,0.366,-7.996
-0.202,0.118,1.248,-24.780,-0.427,-6.165
-0.189,0.131,1.259,-20.813,-1.587,0.000
-0.169,0.140,1.250,-18.188,-0.549,3.784
-0.093,0.153,1.218,-11.536,-1.038,8.911
-0.048,0.153,1.182,-7.935,0.427,8.545
-0.021,0.160,1.133,-5.737,1.282,8.545
0.034,0.145,1.008,-4.578,2.502,6.958
0.043,0.146,0.978,-6.348,4.395,4.639
0.053,0.132,0.942,-9.827,3.540,1.526
0.057,0.122,0.915,-15.991,1.587,-1.892
0.060,0.121,0.919,-19.653,2.319,-3.662
0.052,0.124,0.942,-23.743,4.456,-7.263
0.061,0.123,0.977,-27.344,7.141,-12.817
0.022,0.122,0.997,-26.794,8.240,-13.000
0.004,0.114,0.998,-23.010,4.211,-12.756
-0.001,0.121,0.985,-21.179,2.197,-10.864
0.005,0.115,0.985,-19.775,0.671,-11.169
-0.016,0.103,0.962,-16.357,2.258,-12.634
-0.034,0.105,0.949,-15.930,3.052,-12.878
-0.054,0.109,0.929,-13.977,1.465,-11.658
-0.057,0.097,0.931,-12.756,0.183,-10.315
-0.060,0.104,0.926,-11.963,-1.587,-8.789
-0.065,0.093,0.904,-11.536,-2.502,-7.996
-0.080,0.087,0.881,-12.695,-2.563,-8.728
-0.062,0.098,0.856,-20.020,1.709,-9.216
-0.059,0.100,0.864,-24.109,3.113,-9.338
-0.077,0.110,0.920,-29.419,4.333,-12.878
-0.079,0.121,0.956,-30.640,1.404,-13.062
-0.121,0.140,0.991,-28.748,-1.892,-12.695
-0.129,0.116,1.006,-27.466,-4.578,-11.719
-0.135,0.118,1.008,-26.062,-6.165,-11.658
-0.148,0.104,1.012,-21.912,-9.338,-7.385
-0.159,0.107,1.009,-22.339,-9.155,-6.653
-0.156,0.093,1.017,-21.729,-6.287,-4.822
-0.150,0.099,1.023,-23.132,-4.822,-3.601
-0.143,0.091,1.030,-24.658,-4.456,-2.014
-0.134,0.099,1.041,-24.536,-4.150,-2.014
-0.121,0.100,1.048,-23.437,-7.202,-1.404
-0.110,0.097,1.063,-22.217,-8.667,-1.221
-0.114,0.094,1.062,-20.264,-10.986,-1.221
-0.094,0.087,1.053,-18.677,-13.489,1.587
-0.082,0.107,1.065,-19.226,-14.038,1.099
-0.051,0.122,1.059,-18.250,-11.902,0.305
-0.052,0.127,1.058,-17.700,-10.559,-1.099
-0.067,0.111,1.040,-15.503,-8.545,-1.648
-0.086,0.101,1.027,-15.503,-7.324,-3.052
-0.083,0.093,1.022,-17.395,-5.859,-4.883
-0.093,0.079,1.011,-20.691,-6.714,-4.150
-0.085,0.074,1.026,-21.118,-7.324,-3.357
-0.058,0.083,1.045,-22.949,-11.108,-1.953
-0.050,0.093,1.053,-21.240,-11.780,-2.441
-0.056,0.095,1.073,-20.508,-12.756,-1.404
-0.064,0.097,1.076,-19.043,-12.268,-2.380
-0.073,0.104,1.061,-17.273,-10.254,-1.465
-0.062,0.100,1.057,-16.724,-8.301,-2.686
-0.072,0.083,1.044,-15.625,-6.653,-3.662
-0.065,0.072,1.022,-16.113,-6.775,-2.258
-0.063,0.079,1.018,-16.602,-7.385,-1.282
-0.045,0.078,1.027,-16.663,-8.850,-1.587
-0.039,0.085,1.041,-16.235,-9.888,-1.282
-0.041,0.082,1.038,-15.869,-9.949,-1.465
-0.028,0.089,1.033,-15.869,-8.972,-1.404
-0.032,0.088,1.039,-15.503,-7.202,-3.174
-0.031,0.082,1.034,-15.503,-7.446,-3.540
-0.034,0.082,1.035,-14.893,-7.385,-3.784
-0.063,0.064,1.012,-15.076,-6.165,-4.578
-0.051,0.077,1.009,-16.785,-5.859,-3.784
-0.062,0.067,1.018,-16.602,-6.775,-4.089
-0.067,0.078,1.030,-17.273,-8.118,-3.418

0.229,-0.079,-2.418,113.403,-90.759,81.177
0.258,-0.180,-2.722,86.365,-88.623,75.073
0.380,-0.369,-3.328,-6.042,-74.890,51.270
0.440,-0.411,-3.557,-78.918,-69.275,32.715
0.473,-0.489,-3.593,-249.084,-63.904,-17.212
0.394,-0.684,-3.066,-316.895,-72.510,-35.828
0.276,-0.881,-2.438,-408.813,-109.558,-51.941
0.238,-0.935,-2.202,-438.110,-124.817,-55.786
0.265,-0.979,-1.777,-482.239,-142.761,-58.594
0.295,-1.000,-1.620,-499.573,-153.931,-59.570
0.440,-1.070,-1.406,-532.532,-169.373,-65.552
0.503,-1.124,-1.297,-557.190,-169.006,-75.195
0.617,-1.340,-1.027,-614.258,-165.466,-103.577
0.692,-1.637,-0.602,-672.119,-166.138,-131.958
0.723,-1.783,-0.344,-696.289,-168.945,-144.653
0.864,-1.955,0.174,-725.830,-183.960,-162.292
0.900,-1.983,0.517,-727.539,-191.467,-169.067
0.919,-2.068,1.226,-700.562,-230.225,-176.270
1.165,-2.168,1.550,-659.668,-284.546,-154.358
1.147,-2.440,1.967,-568.359,-403.870,-101.135
1.200,-2.552,2.058,-536.072,-434.998,-41.687
0.991,-2.659,2.341,-545.776,-370.117,-51.270
0.463,-2.839,2.753,-573.669,-159.729,-109.436
0.188,-2.724,3.016,-581.604,-58.533,-130.920
-0.075,-2.246,3.519,-560.425,43.213,-135.193
-0.056,-1.822,3.514,-528.381,49.561,-134.338
-0.578,-1.169,4.298,-418.396,-0.793,-90.393
-0.413,-0.868,4.338,-335.510,-108.337,-69.946
-0.230,-0.254,4.089,-183.350,-196.472,-15.320
-0.082,-0.185,3.758,-112.183,-215.515,5.615
-0.109,-0.270,2.979,-18.311,-200.500,16.724
-0.194,-0.250,2.684,-2.197,-163.086,14.648
-0.310,-0.155,2.406,4.700,-59.937,10.803
-0.262,-0.114,2.249,11.230,-17.944,13.489
-0.275,-0.110,1.855,27.344,18.188,8.179
-0.251,-0.112,1.681,33.630,15.381,12.390
-0.153,-0.093,1.411,39.063,-13.184,18.433
-0.109,-0.082,1.321,39.490,-24.780,19.470
-0.056,-0.080,1.255,32.104,-35.339,12.512
-0.067,-0.067,1.195,27.100,-36.621,9.277
-0.092,-0.042,1.193,21.118,-38.574,4.883
-0.147,-0.006,1.195,8.911,-38.635,0.305
-0.157,0.006,1.198,4.883,-40.466,0.366
-0.199,0.005,1.186,-0.854,-40.527,-1.282
-0.217,-0.002,1.196,-4.395,-37.048,-1.038
-0.226,0.003,1.220,-10.864,-14.648,-1.831
-0.203,-0.001,1.267,-13.611,-3.357,-2.563
-0.183,0.018,1.286,-16.052,4.028,-3.296
-0.129,0.037,1.317,-13.123,4.395,-2.380
-0.125,0.050,1.299,-9.888,1.404,-1.282
-0.105,0.006,1.220,-2.502,-5.615,1.587
-0.088,0.014,1.190,-3.296,-7.141,2.075
-0.088,0.019,1.175,-2.686,-4.700,1.465
-0.104,0.036,1.124,-3.418,-3.906,-0.793
-0.096,0.061,1.105,-2.136,-4.150,-1.038
-0.078,0.045,1.076,0.305,-2.991,-0.183
-0.070,0.035,1.060,-0.305,-2.197,-1.526
-0.060,0.029,1.035,-0.366,-0.427,-1.343
-0.042,0.016,0.997,-2.502,6.409,-1.465
-0.008,0.005,0.992,-2.808,9.094,-0.610
0.023,0.006,0.972,-5.737,5.676,-0.305
0.054,0.012,0.984,-5.249,3.723,0.122
0.059,0.036,0.978,-5.432,2.136,-1.831
0.062,0.043,0.970,-4.211,0.000,-4.822
0.007,0.025,0.920,-4.456,-0.549,-7.385
-0.004,0.019,0.896,-4.272,-0.916,-7.690
-0.035,-0.011,0.871,-7.996,-3.296,-8.362
-0.038,-0.003,0.874,-10.498,-4.089,-8.057
-0.066,0.013,0.879,-13.306,-3.357,-9.338
-0.082,0.003,0.880,-14.771,-6.226,-8.789
-0.088,0.005,0.873,-15.930,-7.507,-8.789
-0.104,0.035,0.892,-19.348,-11.719,-6.714
-0.100,0.039,0.891,-20.203,-14.893,-6.531
-0.123,0.034,0.883,-19.470,-14.893,-6.653
-0.139,0.025,0.886,-21.545,-14.404,-8.057
-0.149,0.013,0.911,-25.391,-13.123,-7.263
-0.154,0.007,0.917,-27.344,-12.024,-6.409
-0.148,0.024,0.963,-29.541,-13.611,-5.005
-0.150,0.022,0.990,-29.358,-11.475,-4.578
-0.141,0.020,0.999,-30.701,-11.963,-3.479
-0.130,0.017,1.034,-31.433,-11.230,-3.296
-0.136,0.013,1.042,-30.457,-11.536,-2.686
-0.117,0.020,1.041,-28.198,-14.099,-1.282
-0.120,0.017,1.043,-27.649,-14.343,-1.404
-0.128,0.016,1.057,-26.855,-14.099,-1.526
-0.119,0.015,1.066,-26.123,-14.282,-0.244
-0.112,0.011,1.054,-23.437,-12.085,0.427
-0.108,0.004,1.053,-23.804,-12.634,0.671
-0.088,-0.001,1.057,-24.841,-11.047,0.488
-0.090,0.002,1.085,-25.940,-9.766,0.244
-0.089,0.003,1.103,-24.963,-9.521,0.366
-0.088,0.009,1.120,-22.339,-9.155,1.221
-0.080,0.004,1.117,-20.996,-8.667,1.160
-0.078,0.017,1.114,-19.348,-9.460,2.808
-0.074,0.017,1.101,-18.250,-10.437,3.418
-0.059,0.013,1.105,-17.883,-8.789,2.991
-0.045,0.008,1.086,-16.785,-8.423,3.784
-0.038,0.016,1.082,-16.846,-8.179,4.272
-0.028,0.004,1.077,-16.907,-7.935,3.113
-0.029,-0.013,1.080,-17.578,-8.118,2.808
-0.014,0.003,1.083,-17.212,-7.263,2.563
-0.009,0.010,1.103,-17.395,-6.531,1.770
-0.011,0.015,1.099,-15.686,-7.080,-0.244
-0.036,0.005,1.093,-14.404,-5.920,-1.160
-0.037,0.007,1.082,-14.038,-5.798,-1.526
-0.031,0.015,1.058,-12.085,-5.493,0.793
-0.019,0.004,1.065,-11.597,-5.859,0.732
-0.015,0.004,1.055,-11.719,-5.066,-1.404
-0.015,-0.016,1.033,-11.353,-4.883,-1.465
-0.023,-0.009,1.038,-11.902,-5.920,-1.526
-0.016,-0.010,1.037,-12.390,-7.568,-1.648
-0.011,0.003,1.045,-13.062,-7.324,-2.319
-0.025,0.008,1.055,-13.794,-5.798,-3.296
-0.021,0.019,1.054,-11.780,-5.249,-3.174
-0.047,-0.014,1.045,-11.780,-4.333,-4.700
-0.063,-0.010,1.044,-12.390,-5.249,-3.967
-0.051,-0.002,1.042,-11.108,-4.028,-2.930
-0.052,0.006,1.052,-12.024,-2.563,-3.235
-0.053,0.003,1.056,-11.902,-2.625,-4.639

0.135,0.106,-2.356,37.659,-69.763,77.576
0.189,0.049,-2.566,14.771,-77.637,76.843
0.246,-0.065,-2.784,-12.329,-81.848,70.557
0.302,-0.159,-3.125,-93.201,-71.411,43.457
0.368,-0.202,-3.162,-148.682,-63.110,25.024
0.344,-0.244,-2.849,-264.526,-54.626,-13.123
0.296,-0.288,-2.621,-312.378,-62.805,-27.405
0.332,-0.373,-2.203,-386.414,-85.938,-46.936
0.267,-0.462,-1.714,-441.528,-110.718,-62.744
0.261,-0.471,-1.485,-457.947,-124.939,-64.575
0.342,-0.515,-1.270,-474.976,-161.377,-52.917
0.458,-0.518,-1.192,-489.136,-171.692,-51.392
0.603,-0.549,-0.901,-530.518,-163.635,-69.092
0.604,-0.556,-0.696,-551.270,-150.452,-86.975
0.449,-0.633,-0.255,-575.745,-106.750,-122.437
0.290,-0.762,0.080,-582.458,-71.045,-144.897
0.125,-0.761,0.293,-577.454,-50.232,-154.907
-0.077,-0.895,0.721,-549.377,-35.095,-143.311
-0.102,-0.899,0.847,-524.658,-45.837,-130.554
0.069,-1.120,0.873,-464.722,-112.122,-81.116
0.274,-1.290,0.902,-439.392,-152.466,-60.181
0.579,-1.498,0.992,-421.997,-212.708,-31.677
0.616,-1.549,1.092,-429.077,-226.501,-28.137
0.542,-1.749,1.412,-449.707,-202.637,-40.588
0.492,-1.912,1.643,-460.205,-176.270,-49.988
0.523,-1.906,2.163,-477.844,-130.798,-51.331
0.595,-1.724,2.489,-474.854,-119.995,-52.490
0.342,-1.369,3.071,-432.129,-115.051,-61.218
0.082,-1.111,3.296,-358.582,-99.243,-41.687
-0.132,-0.896,3.394,-314.209,-121.399,-27.954
-0.145,-0.756,3.331,-251.587,-187.012,-19.104
-0.137,-0.472,3.516,-238.464,-143.555,-5.432
-0.052,-0.048,3.552,-176.636,-47.668,12.024
0.096,0.092,3.381,-134.949,-11.658,18.005
0.299,0.165,2.796,-58.167,25.330,19.775
0.286,0.176,2.497,-27.710,21.790,17.822
0.234,0.181,2.219,11.841,-38.269,8.301
0.113,0.104,1.746,22.339,-58.655,10.376
0.040,0.074,1.573,26.123,-63.171,12.878
-0.099,0.052,1.373,22.522,-61.035,5.615
-0.163,0.039,1.324,15.869,-47.668,0.916
-0.184,0.048,1.309,8.850,-37.720,-1.038
-0.166,0.054,1.315,-0.122,-30.762,1.038
-0.144,0.083,1.315,-2.136,-28.931,2.686
-0.091,0.142,1.281,-3.296,-29.602,8.301
-0.062,0.148,1.254,-2.380,-29.724,9.521
-0.036,0.153,1.227,-3.906,-28.992,8.484
-0.002,0.168,1.171,-8.057,-21.667,6.287
0.002,0.151,1.153,-13.123,-16.785,3.174
-0.002,0.127,1.145,-19.043,-8.301,-0.854
-0.010,0.132,1.170,-22.339,-6.348,-3.357
-0.025,0.133,1.226,-25.269,-6.775,-2.747
-0.033,0.138,1.249,-24.292,-6.104,-1.831
-0.046,0.149,1.271,-23.743,-6.165,-2.014
-0.036,0.139,1.228,-18.860,-3.662,-1.282
-0.028,0.144,1.209,-16.357,-0.916,-0.916
-0.009,0.129,1.149,-14.954,2.502,0.610
0.000,0.126,1.125,-13.367,4.700,1.221
0.044,0.129,1.115,-14.221,5.981,4.028
0.116,0.153,1.074,-13.794,5.920,3.601
0.126,0.145,1.063,-13.123,5.310,1.831
0.138,0.135,1.041,-12.268,3.723,1.465
0.148,0.130,1.049,-13.245,3.235,-1.465
0.142,0.133,1.041,-12.024,4.456,-3.540
0.122,0.109,1.020,-12.634,2.808,-5.676
0.119,0.099,0.993,-11.902,2.686,-5.310
0.108,0.078,0.977,-11.047,2.197,-6.287
0.104,0.091,0.948,-14.038,4.028,-7.324
0.092,0.092,0.966,-14.404,3.784,-8.728
0.078,0.095,0.977,-15.381,3.174,-9.399
0.038,0.081,0.978,-15.564,1.221,-9.949
0.025,0.101,0.987,-15.625,0.488,-8.789
0.033,0.098,0.999,-15.381,0.427,-9.888
0.031,0.083,0.997,-14.099,1.526,-10.010
-0.000,0.069,0.966,-13.916,2.258,-9.460
-0.004,0.072,0.927,-16.174,0.244,-7.751
0.018,0.089,0.933,-18.005,-0.183,-6.531
0.010,0.094,0.947,-21.179,-1.099,-9.216
0.005,0.093,0.959,-22.522,-2.380,-9.766
-0.006,0.087,0.957,-21.667,-3.174,-10.376
-0.037,0.077,0.956,-22.827,-5.676,-8.911
-0.053,0.083,0.950,-23.376,-5.432,-9.949
-0.057,0.079,0.987,-26.123,-3.662,-6.592
-0.049,0.094,0.991,-25.635,-3.784,-4.639
-0.043,0.097,0.999,-24.597,-7.385,-3.174
-0.029,0.095,1.009,-24.109,-7.935,-3.540
-0.020,0.094,1.014,-23.682,-7.996,-3.418
-0.017,0.090,1.013,-22.705,-7.751,-5.066
-0.025,0.074,1.005,-22.278,-7.568,-4.578
-0.029,0.060,0.985,-25.452,-7.935,-4.578
-0.021,0.068,1.016,-27.893,-6.409,-2.869
-0.022,0.098,1.075,-28.381,-4.211,-3.235
-0.022,0.093,1.088,-27.588,-4.761,-3.540
-0.021,0.098,1.077,-27.161,-5.188,-2.930
-0.015,0.095,1.062,-21.790,-5.005,-1.160
-0.004,0.089,1.065,-20.142,-5.554,-0.366
0.010,0.077,1.051,-19.104,-7.996,-0.732
0.018,0.082,1.047,-17.395,-7.019,-1.282
0.003,0.067,1.043,-17.456,-6.409,-1.282
0.030,0.076,1.044,-18.372,-6.958,-0.854
0.034,0.077,1.058,-17.944,-7.385,-0.732
0.038,0.082,1.064,-17.700,-5.859,-0.366
0.054,0.088,1.063,-16.113,-5.371,-1.343
0.045,0.087,1.053,-15.015,-6.042,-1.343
0.049,0.070,1.041,-14.832,-7.019,-2.625
0.046,0.080,1.043,-14.526,-6.958,-1.465
0.039,0.061,1.035,-14.160,-7.446,-2.380
0.027,0.066,1.033,-14.282,-6.531,-3.052
0.014,0.069,1.039,-16.235,-5.432,-2.930
0.029,0.075,1.042,-15.320,-5.310,-2.991
0.030,0.076,1.046,-15.442,-4.150,-2.808
0.024,0.071,1.043,-13.977,-4.150,-1.770
0.025,0.075,1.062,-12.573,-4.150,-1.953
0.027,0.067,1.046,-11.780,-4.089,-1.709
0.049,0.084,1.037,-11.169,-5.432,-1.282
0.043,0.076,1.033,-10.681,-5.066,-1.526
0.054,0.084,1.018,-12.512,-5.310,-2.869
0.047,0.077,1.038,-13.062,-3.967,-4.150
0.020,0.075,1.049,-13.000,-2.441,-5.859
