aX,aY,aZ,gX,gY,gZ
-0.044,-1.537,0.700,-183.533,143.555,87.463
0.000,-1.508,0.832,-176.086,178.406,82.214
0.102,-1.378,1.153,-165.161,216.858,54.443
0.131,-1.308,1.323,-156.616,210.022,39.429
0.168,-1.234,1.480,-123.596,158.875,2.930
0.023,-1.202,1.553,-101.379,150.269,-8.484
-0.229,-1.195,1.410,-45.166,2.014,-35.950
-0.373,-1.163,1.145,-46.875,-15.564,-50.842
-0.863,-0.947,1.200,-50.903,-34.241,-49.072
-0.853,-0.783,1.363,-67.200,-50.720,-31.799
-0.652,-0.505,1.733,-65.491,-31.189,-7.385
-0.529,-0.428,1.712,-43.762,-14.954,-0.916
-0.310,-0.439,1.378,-2.258,22.644,3.540
-0.219,-0.435,1.212,8.301,41.504,0.732
-0.174,-0.378,0.940,15.625,65.491,-13.000
-0.206,-0.294,0.825,16.235,74.524,-24.170
-0.280,-0.227,0.753,13.855,75.378,-33.508
-0.509,-0.227,0.686,10.620,65.552,-45.776
-0.615,-0.265,0.635,7.446,60.669,-49.316
-0.768,-0.297,0.565,-5.249,49.561,-50.720
-0.800,-0.279,0.578,-11.414,39.673,-47.058
-0.754,-0.279,0.634,-20.447,20.996,-34.363
-0.699,-0.269,0.639,-24.109,8.911,-29.358
-0.553,-0.200,0.584,-28.564,-16.052,-21.912
-0.480,-0.225,0.559,-29.663,-25.024,-20.508
-0.422,-0.245,0.545,-36.621,-20.264,-28.931
-0.411,-0.225,0.578,-42.542,-12.024,-32.715
-0.490,-0.281,0.698,-47.913,6.287,-44.617
-0.554,-0.296,0.795,-48.706,15.991,-48.950
-0.681,-0.290,0.995,-50.354,25.513,-49.561
-0.728,-0.285,1.059,-47.852,21.790,-46.875
-0.781,-0.280,1.108,-38.879,4.517,-34.546
-0.746,-0.243,1.108,-33.691,-9.094,-24.597
-0.598,-0.246,1.000,-15.991,-39.429,-8.484
-0.534,-0.272,0.924,-10.620,-49.316,-5.188
-0.437,-0.272,0.822,-10.437,-48.950,-5.188
-0.423,-0.273,0.801,-11.047,-38.635,-3.723
-0.441,-0.299,0.846,-16.418,-17.822,-10.010
-0.472,-0.299,0.889,-17.517,-9.338,-12.085
-0.508,-0.287,0.961,-16.602,-8.667,-12.878
-0.506,-0.303,0.975,-16.174,-19.104,-11.963
-0.462,-0.258,0.960,-15.808,-35.156,-9.705
-0.452,-0.238,0.947,-14.709,-37.781,-9.094
-0.438,-0.241,0.911,-15.381,-38.635,-8.301
-0.415,-0.243,0.893,-16.724,-37.598,-9.460
-0.433,-0.239,0.889,-19.531,-30.701,-14.587
-0.497,-0.251,0.936,-19.531,-24.841,-12.695
-0.510,-0.244,0.968,-20.630,-20.142,-9.827
-0.522,-0.254,1.053,-18.555,-20.081,-8.057
-0.503,-0.244,1.068,-14.343,-22.522,-2.380
-0.469,-0.236,1.056,-12.451,-24.841,-1.587
-0.442,-0.220,1.035,-10.620,-28.259,-0.854
-0.438,-0.202,0.990,-12.085,-33.264,-1.648
-0.438,-0.190,0.991,-14.343,-33.386,-0.916
-0.435,-0.177,1.002,-16.235,-30.273,-1.160
-0.430,-0.174,1.013,-16.052,-26.306,-1.221
-0.425,-0.187,1.018,-13.855,-17.273,1.221
-0.428,-0.201,1.040,-13.916,-15.869,1.099
-0.392,-0.189,1.051,-10.498,-13.367,4.089
-0.367,-0.188,1.061,-8.667,-14.221,4.944
-0.325,-0.216,1.053,-5.066,-16.357,4.150
-0.303,-0.228,1.042,-5.371,-19.043,2.930
-0.284,-0.238,1.027,-4.639,-23.926,-1.648
-0.284,-0.240,1.023,-5.310,-24.658,-4.395
-0.316,-0.249,1.033,-5.798,-24.231,-6.592
-0.384,-0.247,1.043,-5.798,-16.724,-11.047
-0.403,-0.242,1.044,-5.127,-11.047,-10.681
-0.427,-0.229,1.047,-6.287,-1.831,-10.193
-0.429,-0.225,1.052,-5.432,3.906,-10.376
-0.436,-0.238,1.033,-3.601,10.132,-10.315
-0.456,-0.243,1.056,-3.662,10.376,-10.559
-0.449,-0.251,1.067,-2.991,5.737,-13.184
-0.451,-0.275,1.088,-1.953,4.517,-13.733
-0.439,-0.322,1.123,-0.061,3.296,-16.296
-0.450,-0.337,1.131,-1.099,3.113,-18.188
-0.471,-0.347,1.156,1.709,4.028,-18.860
-0.470,-0.401,1.156,5.737,8.484,-18.555
-0.481,-0.383,1.129,8.179,13.123,-16.907
-0.466,-0.276,1.075,8.850,17.578,-13.184
-0.458,-0.246,1.064,10.193,15.442,-10.620
-0.430,-0.225,1.040,15.564,19.592,-9.827
-0.431,-0.256,1.047,18.066,26.489,-11.780
-0.458,-0.274,1.079,18.555,34.729,-12.756
-0.521,-0.321,1.137,23.621,56.091,-8.301
-0.548,-0.327,1.145,22.156,64.758,-4.150
-0.554,-0.349,1.195,24.841,72.510,-0.244
-0.538,-0.368,1.190,27.100,73.303,1.587
-0.548,-0.480,1.161,34.363,72.266,10.498
-0.480,-0.365,1.106,18.494,88.013,14.893
-0.509,-0.324,1.046,8.972,90.698,10.559
-0.399,-0.152,0.969,15.198,77.026,0.916
-0.361,-0.121,0.907,22.949,65.491,4.272
-0.330,-0.094,0.803,47.546,40.283,10.620
-0.341,-0.116,0.776,56.580,33.386,10.620
-0.339,-0.144,0.754,57.190,36.072,13.428
-0.371,-0.136,0.810,54.138,40.894,13.611
-0.424,-0.170,0.830,50.293,42.725,12.512
-0.517,-0.182,0.941,46.814,35.400,11.902
-0.590,-0.192,0.973,50.110,30.151,12.817
-0.675,-0.155,0.951,54.260,16.663,12.756

-1.271,-1.875,-0.598,-126.526,-69.519,-2.808
-1.302,-2.258,0.120,-232.605,-88.379,100.525
-0.533,2.006,1.200,-250.671,-93.811,106.018
0.555,-0.383,1.447,-203.003,-189.087,-9.583
0.692,-0.548,0.641,8.789,-117.126,-10.254
0.784,0.042,1.474,24.048,-82.581,-48.889
-0.990,-1.089,-0.254,47.119,-60.364,-81.726
-0.776,-0.405,1.367,-27.954,-61.035,-67.932
-0.931,-1.135,0.744,-32.043,-11.353,-3.113
-0.622,-1.054,1.219,-74.219,7.690,40.405
-0.658,-1.064,1.664,-7.141,50.781,69.153
0.444,0.145,0.891,67.017,-19.714,41.931
0.949,-0.587,0.440,44.617,-31.067,64.941
1.251,-0.458,-0.232,15.442,-51.147,11.108
0.869,-0.488,0.041,-23.621,-67.566,-28.992
0.463,-0.402,0.644,-63.477,-125.793,-71.411
0.287,-0.450,0.880,-68.298,-141.235,-90.088
-0.231,-0.498,1.466,-69.214,-103.577,-101.990
-0.454,-0.468,1.688,-52.856,-63.293,-96.008
-0.688,-0.411,1.713,-17.090,-7.202,-61.096
-0.683,-0.400,1.604,-0.610,-2.441,-36.682
-0.392,-0.371,1.267,14.343,-23.315,6.714
-0.200,-0.361,1.141,12.390,-31.006,17.944
0.047,-0.299,1.008,4.639,-38.208,19.531
0.082,-0.285,1.009,0.366,-41.016,14.221
0.124,-0.291,0.987,-3.235,-44.983,8.606
0.050,-0.329,1.081,-14.160,-45.166,-4.700
0.024,-0.348,1.151,-20.020,-46.204,-8.057
-0.055,-0.312,1.292,-21.362,-46.692,-11.780
-0.081,-0.302,1.400,-20.752,-41.565,-10.864
-0.107,-0.343,1.500,-9.949,-29.297,-4.761
-0.094,-0.336,1.536,-2.258,-24.841,2.258
0.029,-0.334,1.435,10.193,-21.057,10.376
0.090,-0.345,1.351,14.038,-17.822,11.536
0.137,-0.332,1.243,15.930,-14.893,10.254
0.188,-0.331,1.142,15.442,-11.230,9.399
0.191,-0.325,1.134,12.939,-7.935,8.057
0.174,-0.319,1.132,10.010,1.526,2.686
0.141,-0.313,1.132,9.949,4.456,0.122
0.116,-0.317,1.122,6.714,5.066,-1.282
0.108,-0.301,1.132,1.465,2.502,-1.587
0.101,-0.298,1.141,-0.122,3.479,-2.930
0.093,-0.299,1.134,0.671,4.517,-2.625
0.090,-0.311,1.120,1.282,6.836,-3.418
0.092,-0.306,1.108,2.747,8.240,-3.540
0.088,-0.314,1.093,2.136,7.874,-4.395
0.078,-0.308,1.088,3.845,12.512,-6.592
0.073,-0.286,1.087,4.700,11.353,-5.432
0.071,-0.310,1.035,5.676,8.850,-7.751
0.060,-0.307,1.034,4.089,9.766,-10.132
0.054,-0.287,1.024,3.601,12.085,-11.963
0.023,-0.281,0.987,3.113,15.930,-12.939
-0.004,-0.263,0.987,1.648,19.470,-14.038
-0.026,-0.257,0.984,-0.244,15.869,-10.742
-0.029,-0.242,0.990,-0.671,16.968,-8.362
-0.052,-0.227,0.998,-0.244,17.578,-7.996
-0.069,-0.250,0.971,2.136,17.822,-7.080
-0.083,-0.262,0.955,3.052,20.386,-7.385
-0.102,-0.264,0.968,-0.244,15.137,-5.493
-0.117,-0.273,0.966,-0.916,13.672,-4.517
-0.120,-0.272,0.987,-0.305,5.615,-0.244
-0.108,-0.285,0.950,-0.549,0.549,1.038
-0.086,-0.267,0.937,-2.441,-2.319,2.075
-0.053,-0.284,0.907,-3.052,-1.770,5.798
-0.024,-0.271,0.908,-2.808,0.061,4.639
-0.010,-0.278,0.903,-4.333,5.188,4.395
0.009,-0.260,0.916,-4.944,7.690,1.831
-0.016,-0.250,0.946,-5.432,8.423,-1.343
-0.070,-0.242,0.968,-5.920,3.418,-3.113
-0.099,-0.239,1.002,-6.104,1.648,-4.272
-0.110,-0.250,1.035,-6.287,-1.282,-4.395
-0.139,-0.231,1.083,0.366,-2.991,-0.732
-0.148,-0.236,1.080,2.991,-7.019,1.648
-0.115,-0.251,1.060,7.080,-10.315,5.554
-0.091,-0.246,1.039,6.958,-10.437,8.057
-0.071,-0.240,1.042,6.531,-11.841,8.667
-0.051,-0.263,0.997,3.784,-13.123,7.324
-0.058,-0.249,0.993,3.479,-12.024,6.104
-0.048,-0.218,1.051,-0.977,-10.010,5.127
-0.059,-0.201,1.071,-2.808,-10.193,3.235
-0.066,-0.226,1.084,-1.770,-10.254,4.150
-0.049,-0.237,1.099,-2.502,-8.972,4.517
-0.051,-0.250,1.123,-2.808,-7.263,3.906
-0.037,-0.273,1.162,-0.549,-9.521,1.648
-0.032,-0.286,1.173,1.099,-11.658,1.160
-0.039,-0.314,1.127,5.249,-19.043,1.404
-0.040,-0.310,1.085,6.409,-21.667,1.892
-0.030,-0.286,1.036,6.165,-23.560,3.662
0.002,-0.237,1.001,3.845,-21.729,4.272
0.006,-0.238,0.999,1.831,-17.334,4.700
0.017,-0.240,1.050,-0.977,-5.188,3.418
0.013,-0.254,1.081,-2.808,1.404,0.671
0.028,-0.284,1.087,-1.404,4.456,0.427
0.032,-0.298,1.116,-3.418,6.775,-0.549
0.028,-0.298,1.135,-4.822,4.883,-1.831
0.030,-0.326,1.166,-2.625,1.953,-5.066
-0.012,-0.313,1.159,3.601,-7.263,-8.240
-0.019,-0.295,1.153,5.005,-13.306,-8.179
-0.030,-0.247,1.039,10.071,-26.794,-7.141
-0.019,-0.232,0.998,13.428,-29.297,-4.639
0.012,-0.212,0.960,14.282,-24.170,2.197
0.087,-0.197,0.917,11.230,-17.700,2.075
0.087,-0.236,0.927,9.094,-6.042,-1.770
0.127,-0.253,0.989,2.808,19.348,-8.850
0.134,-0.255,1.042,1.648,25.391,-11.902
0.134,-0.265,1.062,2.136,25.024,-15.137
0.086,-0.289,1.093,8.179,15.259,-22.278
0.021,-0.315,1.091,11.414,8.240,-25.513
-0.120,-0.273,1.065,11.963,-9.277,-26.978
-0.124,-0.189,1.072,11.658,-17.944,-24.536
-0.062,-0.128,1.031,18.860,-25.330,-15.869
-0.004,-0.145,0.993,23.865,-20.935,-12.390
0.080,-0.179,0.920,26.001,-7.996,-10.315
0.121,-0.191,0.930,25.024,-0.732,-10.132
0.169,-0.222,0.924,25.208,2.502,-10.620
0.266,-0.244,0.925,23.682,-1.404,-17.822
0.270,-0.256,0.970,20.996,-3.845,-25.452
0.140,-0.261,1.032,18.250,-6.897,-40.405
0.045,-0.213,1.055,18.433,-11.292,-46.326

-0.205,1.579,0.724,38.269,12.939,-34.546
-0.180,1.520,0.643,40.710,16.907,-39.978
-0.242,1.597,0.603,41.321,22.217,-36.987
-0.297,1.719,0.516,33.752,37.659,-36.804
-0.290,1.810,0.473,28.015,42.175,-34.180
-0.234,1.954,0.471,14.771,47.485,-28.748
-0.204,2.045,0.478,7.507,47.668,-27.405
-0.207,2.141,0.485,-5.310,38.452,-28.137
-0.245,2.206,0.433,-13.367,29.236,-30.579
-0.320,2.162,0.313,-21.118,19.409,-33.447
-0.413,2.164,0.267,-46.692,3.479,-34.546
-0.426,2.055,0.214,-54.810,-12.939,-29.358
-0.509,1.832,0.024,-73.730,-55.298,-17.273
-0.573,1.669,-0.107,-84.900,-84.229,-9.705
-0.582,1.210,-0.374,-114.258,-143.188,15.503
-0.509,1.015,-0.522,-131.165,-162.537,28.381
-0.411,0.553,-0.689,-170.288,-167.847,47.241
-0.402,0.247,-0.696,-186.340,-158.142,54.443
-0.349,-0.432,-0.600,-204.041,-109.436,70.496
-0.297,-0.842,-0.452,-201.416,-62.683,80.627
-0.338,-1.760,-0.044,-192.505,-50.598,86.243
-0.375,-2.905,0.027,-166.138,-58.289,100.647
-0.372,-3.503,0.077,-161.682,-65.063,107.300
-0.350,-4.682,0.426,-182.861,-97.900,164.734
-0.145,-4.704,0.715,-209.595,-87.158,218.567
0.742,-3.727,1.938,-296.204,39.185,186.584
1.059,-2.994,2.846,-317.200,74.402,172.302
2.599,-1.513,4.277,-295.471,111.877,169.983
2.821,-0.973,4.780,-233.948,63.965,95.276
2.892,-0.234,4.243,-42.297,56.885,11.597
2.457,-0.574,3.066,68.115,44.983,-44.678
1.752,-0.820,2.145,113.708,39.429,-103.210
0.096,-0.874,0.667,119.202,46.265,-173.035
-0.565,-0.801,0.255,101.013,103.882,-176.086
-1.229,-0.465,0.480,57.983,70.129,-144.714
-1.253,-0.377,0.409,51.270,41.138,-117.004
-1.323,-0.196,0.412,28.198,41.870,-84.961
-1.227,-0.151,0.467,19.836,32.410,-61.584
-0.967,-0.090,0.466,2.441,3.540,-27.222
-0.790,-0.076,0.468,-5.920,-9.277,-13.062
-0.421,-0.115,0.597,-21.729,-26.855,4.456
-0.267,-0.137,0.704,-28.687,-33.020,6.836
-0.094,-0.191,0.936,-36.438,-37.537,4.333
-0.073,-0.217,1.050,-38.696,-36.377,2.014
-0.100,-0.238,1.249,-35.889,-30.151,-2.869
-0.126,-0.237,1.284,-30.579,-27.405,-3.906
-0.159,-0.245,1.264,-17.456,-18.738,-6.165
-0.199,-0.239,1.166,-13.245,-16.357,-4.028
-0.191,-0.209,1.131,-10.620,-17.334,-1.099
-0.126,-0.192,1.048,-5.859,-23.376,2.808
-0.103,-0.163,1.002,-5.920,-29.358,2.075
-0.076,-0.149,0.922,-5.310,-34.180,2.075
-0.093,-0.153,0.906,-6.042,-33.752,0.183
-0.125,-0.155,0.911,-11.780,-28.442,-2.502
-0.129,-0.146,0.936,-13.184,-23.987,-1.343
-0.140,-0.141,1.014,-18.677,-15.015,-0.427
-0.140,-0.135,1.047,-20.325,-12.146,0.427
-0.139,-0.116,1.142,-20.447,-10.803,3.052
-0.124,-0.099,1.180,-18.860,-11.902,4.517
-0.110,-0.107,1.181,-13.550,-13.000,7.874
-0.084,-0.146,1.139,-11.658,-10.254,8.606
-0.048,-0.135,1.126,-12.634,-9.644,9.888
0.003,-0.136,1.149,-13.123,-10.010,8.423
0.018,-0.121,1.149,-11.902,-12.512,7.507
0.027,-0.102,1.118,-9.216,-13.794,6.104
0.031,-0.095,1.106,-9.033,-14.343,4.517
0.006,-0.062,1.088,-8.057,-13.794,3.479
0.000,-0.062,1.094,-8.057,-13.977,3.418
-0.021,-0.079,1.094,-6.348,-13.489,3.601
-0.039,-0.080,1.072,-4.639,-5.737,4.761
-0.036,-0.083,1.053,-4.944,-0.244,5.432
0.000,-0.061,1.066,-8.118,7.812,6.104
0.008,-0.050,1.064,-8.484,7.690,6.348
0.003,-0.055,1.078,-8.606,4.272,6.897
0.035,-0.036,1.078,-9.583,-1.099,6.592
0.049,-0.032,1.079,-8.606,-2.808,6.958
0.056,-0.019,1.062,-8.545,-4.150,6.775
0.046,-0.013,1.053,-10.681,-4.944,3.357
0.043,0.018,1.034,-9.338,-3.296,5.554
0.055,0.013,1.046,-12.634,-0.488,5.066
0.064,-0.006,1.070,-12.451,1.892,4.272
0.058,-0.018,1.087,-12.451,3.662,2.930
0.061,-0.041,1.076,-11.414,7.080,3.479
0.077,-0.048,1.075,-13.000,7.080,2.197
0.077,-0.054,1.080,-13.123,7.324,1.099
0.101,-0.070,1.086,-13.367,4.944,-0.854
0.107,-0.075,1.089,-13.489,3.296,-2.502
0.086,-0.083,1.072,-11.780,2.014,-5.981
0.059,-0.068,1.059,-12.390,1.770,-7.751
0.042,-0.067,1.054,-11.658,2.808,-8.118
0.002,-0.082,1.067,-11.780,3.967,-10.315
-0.006,-0.093,1.076,-11.963,4.456,-10.620
-0.040,-0.100,1.087,-10.803,4.272,-11.780
-0.043,-0.101,1.081,-10.559,3.540,-11.108
-0.046,-0.117,1.072,-11.292,0.183,-11.475
-0.052,-0.119,1.064,-11.292,-1.831,-12.329
-0.065,-0.115,1.054,-9.888,-4.211,-13.000
-0.077,-0.117,1.052,-10.437,-5.432,-12.878
-0.078,-0.123,1.040,-11.108,-6.226,-13.000
-0.085,-0.133,1.067,-11.169,-5.859,-11.780
-0.072,-0.135,1.081,-11.230,-3.174,-11.536
-0.054,-0.140,1.115,-9.033,3.479,-11.536
-0.062,-0.150,1.133,-9.094,6.042,-12.695
-0.064,-0.167,1.157,-4.822,9.888,-12.878
-0.070,-0.178,1.156,-2.502,9.583,-13.062
-0.052,-0.161,1.112,2.136,3.662,-14.099
-0.070,-0.125,1.074,3.235,1.526,-15.747
-0.061,-0.140,1.066,5.005,-0.793,-15.747
-0.037,-0.131,1.034,4.761,-6.592,-16.479
-0.039,-0.151,1.034,4.578,-7.324,-18.982
-0.063,-0.180,1.056,1.648,-1.892,-23.621
-0.064,-0.164,1.101,-1.770,0.916,-27.039
-0.097,-0.212,1.163,0.671,7.324,-28.259
-0.094,-0.223,1.197,1.038,9.888,-24.536
-0.098,-0.220,1.223,1.709,10.132,-24.658
-0.118,-0.225,1.214,8.606,5.554,-23.071
-0.116,-0.189,1.160,13.428,1.709,-22.461
-0.123,-0.092,1.090,16.052,-6.104,-20.813
-0.083,-0.053,1.058,18.250,-11.230,-20.325

-0.355,1.030,1.166,-89.539,-62.866,-103.333
-0.422,1.088,1.185,-90.149,-47.913,-94.971
-0.481,1.151,1.142,-83.069,-13.245,-67.505
-0.491,1.223,1.132,-80.200,9.277,-51.025
-0.479,1.271,1.087,-75.684,45.593,-20.020
-0.438,1.260,0.981,-71.533,56.763,-2.258
-0.405,1.167,0.820,-68.604,62.317,14.343
-0.375,1.009,0.358,-70.251,65.735,36.377
-0.365,0.930,0.163,-80.383,62.195,44.373
-0.386,0.656,-0.221,-110.229,39.795,58.777
-0.331,0.501,-0.354,-131.104,20.691,64.758
-0.083,0.147,-0.453,-175.598,-16.541,66.467
-0.002,-0.054,-0.583,-194.031,-33.630,59.998
-0.018,-0.532,-0.516,-214.966,-53.955,50.049
-0.066,-0.849,-0.407,-219.604,-64.514,43.152
-0.334,-1.448,0.143,-194.641,-42.969,46.692
-0.172,-1.927,0.104,-169.739,-31.372,58.411
-0.418,-2.657,0.276,-118.774,-113.281,123.901
-0.348,-3.247,-0.038,-108.154,-167.603,147.766
0.162,-3.737,0.006,-144.287,-139.282,184.143
0.477,-3.647,0.352,-178.406,-108.093,192.627
1.131,-2.962,1.419,-218.262,1.587,177.673
1.540,-2.489,2.013,-225.708,36.560,160.828
2.149,-1.661,3.088,-204.041,-0.549,102.905
2.684,-1.269,3.659,-147.095,-57.434,71.594
2.444,-0.756,3.052,-22.583,-52.124,-36.560
2.174,-0.803,2.692,28.137,-23.071,-72.937
0.803,-0.833,1.510,89.844,61.340,-148.804
0.176,-0.769,1.137,99.060,91.309,-164.185
-0.585,-0.688,0.944,73.181,106.506,-161.621
-0.811,-0.649,0.991,66.345,100.586,-146.057
-1.065,-0.457,0.860,62.744,86.365,-112.366
-1.079,-0.417,0.678,61.646,67.505,-95.093
-1.067,-0.303,0.555,44.617,42.542,-63.599
-1.052,-0.251,0.567,33.142,33.813,-48.706
-0.935,-0.207,0.642,12.207,8.972,-22.217
-0.852,-0.211,0.725,2.319,-4.456,-9.460
-0.749,-0.202,0.794,-4.028,-14.832,1.953
-0.522,-0.274,0.987,-17.456,-29.236,17.212
-0.396,-0.317,1.090,-21.118,-34.424,21.912
-0.158,-0.337,1.285,-18.555,-35.950,29.419
-0.082,-0.350,1.303,-11.230,-38.147,28.503
-0.020,-0.329,1.231,1.343,-38.818,22.461
-0.020,-0.297,1.157,5.371,-39.917,19.592
-0.022,-0.273,1.045,12.146,-39.917,18.311
0.001,-0.303,0.988,12.878,-38.025,16.785
-0.002,-0.246,0.948,10.071,-32.166,13.428
-0.006,-0.221,0.901,8.484,-27.771,14.954
0.002,-0.222,0.876,3.601,-25.574,12.329
-0.027,-0.177,0.876,-5.432,-19.043,7.996
-0.045,-0.178,0.899,-10.620,-11.597,7.690
-0.093,-0.190,1.023,-19.592,-4.517,5.981
-0.094,-0.192,1.097,-22.461,-4.089,5.981
-0.107,-0.183,1.215,-23.682,-3.296,6.897
-0.081,-0.176,1.226,-22.522,-6.104,8.911
-0.067,-0.186,1.237,-18.311,-9.827,10.193
-0.030,-0.162,1.220,-14.282,-13.184,9.033
-0.012,-0.156,1.200,-12.329,-13.489,10.254
0.015,-0.148,1.139,-8.911,-12.329,10.193
0.027,-0.150,1.125,-7.446,-12.268,11.353
0.079,-0.142,1.121,-6.470,-10.925,11.658
0.091,-0.143,1.137,-5.981,-10.193,11.169
0.096,-0.154,1.116,-4.028,-5.920,9.949
0.110,-0.169,1.118,-4.456,-4.333,9.399
0.110,-0.167,1.142,-5.310,-5.798,7.385
0.141,-0.149,1.163,-5.371,-9.277,5.737
0.145,-0.145,1.160,-3.113,-8.362,3.357
0.135,-0.169,1.144,-2.197,-7.202,0.488
0.126,-0.164,1.137,-3.540,-3.479,-4.211
0.121,-0.175,1.146,-2.686,-2.136,-5.249
0.111,-0.184,1.144,-2.075,1.648,-8.057
0.101,-0.199,1.130,-0.488,2.930,-8.606
0.094,-0.202,1.115,-0.061,5.005,-11.475
0.075,-0.196,1.127,-5.737,7.507,-13.794
0.065,-0.209,1.141,-6.836,7.141,-15.747
0.066,-0.214,1.180,-7.996,7.996,-17.029
0.069,-0.212,1.184,-6.531,8.240,-17.395
0.080,-0.198,1.173,-5.188,10.193,-18.555
0.082,-0.205,1.142,-1.587,14.832,-20.081
0.079,-0.206,1.126,-1.648,17.456,-21.667
0.051,-0.216,1.081,0.671,19.470,-23.987
0.042,-0.217,1.064,1.709,19.226,-24.231
0.030,-0.232,1.064,1.099,18.311,-25.269
0.048,-0.193,1.021,2.502,15.564,-26.245
0.010,-0.141,1.030,1.709,17.822,-29.175
-0.007,-0.124,1.012,3.784,15.991,-27.466
0.002,-0.120,1.017,4.883,14.893,-28.076
-0.001,-0.124,1.050,4.211,17.639,-30.640
-0.036,-0.145,1.089,5.371,16.357,-31.006
-0.041,-0.163,1.127,7.080,13.916,-28.992
-0.038,-0.191,1.131,12.146,6.226,-27.405
-0.036,-0.199,1.119,15.625,2.197,-27.344
-0.042,-0.208,1.060,19.043,-3.601,-29.785
-0.034,-0.158,1.000,20.630,-7.507,-29.846
0.023,-0.025,0.922,16.479,-11.902,-30.396
0.051,-0.013,0.896,16.113,-11.902,-30.090
0.073,-0.028,0.870,14.465,-9.949,-32.104
0.061,-0.034,0.850,7.141,1.648,-36.682
0.034,-0.024,0.882,3.967,8.301,-37.476
-0.028,-0.066,0.916,-2.075,20.935,-39.185
-0.073,-0.088,0.940,-2.502,24.780,-36.438
-0.146,-0.103,1.015,-7.019,26.917,-30.579
-0.158,-0.117,1.063,-7.324,24.841,-26.733
-0.147,-0.112,1.059,-4.211,16.113,-19.409
-0.070,-0.062,1.087,-2.380,8.362,-17.944
-0.024,-0.035,1.048,1.099,0.488,-17.883
0.036,0.032,0.967,12.512,-8.606,-20.447
0.030,0.038,0.892,15.808,-9.033,-22.095
-0.002,0.055,0.845,11.292,-1.526,-26.367
-0.025,0.056,0.833,6.714,3.723,-27.466
-0.049,0.066,0.879,3.235,9.216,-27.893
-0.091,0.031,0.955,0.244,13.855,-24.597
-0.094,0.018,1.002,-0.793,14.160,-24.048
-0.091,-0.000,1.112,1.160,7.996,-21.118
-0.082,-0.033,1.132,5.310,2.441,-18.982
-0.078,-0.052,1.130,9.705,-2.258,-18.311
-0.056,-0.050,1.073,18.005,-10.681,-17.090
-0.020,-0.049,1.043,20.874,-15.076,-16.907
0.021,-0.074,0.948,26.428,-18.738,-18.677

-0.188,1.543,0.849,0.916,19.470,-85.938
-0.251,1.603,0.845,-5.615,19.470,-90.576
-0.313,1.653,0.803,-7.507,19.592,-93.079
-0.446,1.769,0.577,-14.587,13.123,-93.750
-0.460,1.803,0.494,-22.339,8.972,-90.454
-0.546,1.779,0.332,-42.480,5.188,-84.778
-0.580,1.755,0.242,-55.115,2.991,-78.369
-0.656,1.714,0.051,-79.895,-11.658,-62.256
-0.678,1.669,-0.033,-94.421,-23.560,-53.223
-0.770,1.504,-0.340,-114.624,-56.335,-34.058
-0.843,1.379,-0.414,-130.249,-74.280,-22.888
-0.801,0.913,-0.398,-158.020,-125.977,9.277
-0.693,0.677,-0.393,-168.091,-153.687,28.748
-0.462,0.155,-0.089,-172.119,-177.856,55.664
-0.555,-0.166,0.108,-155.334,-160.217,63.477
-0.721,-1.219,-0.058,-97.534,-109.253,96.619
-0.867,-1.795,0.004,-69.031,-58.289,137.085
-0.766,-3.179,-0.340,-55.481,-84.290,204.407
-0.503,-3.854,-0.537,-71.228,-113.281,240.295
0.272,-4.828,-0.658,-147.644,-71.472,280.457
0.772,-4.821,-0.149,-213.623,-11.292,283.081
1.973,-3.879,1.680,-313.110,45.105,247.620
2.492,-3.126,2.904,-342.468,10.193,224.854
3.468,-1.847,4.139,-243.225,-101.013,146.301
3.865,-1.358,4.709,-80.750,-8.301,32.898
3.387,-0.643,3.843,15.625,48.645,-40.344
2.490,-0.837,2.911,96.802,83.923,-103.455
0.869,-1.104,0.809,163.452,118.774,-186.157
0.029,-1.005,0.335,149.475,139.648,-211.975
-0.950,-0.747,0.438,92.651,109.070,-186.523
-1.133,-0.552,0.489,78.430,95.642,-170.715
-1.408,-0.344,0.157,58.533,67.566,-145.569
-1.459,-0.243,0.084,49.744,55.176,-119.690
-1.327,-0.089,0.132,11.230,31.555,-67.139
-1.247,-0.039,0.255,-3.967,18.921,-49.316
-0.960,-0.033,0.475,-26.672,-2.686,-13.977
-0.779,-0.057,0.600,-33.447,-6.104,-0.427
-0.446,-0.155,0.907,-45.410,-18.738,13.855
-0.336,-0.193,1.123,-49.011,-24.292,15.137
-0.175,-0.249,1.320,-39.734,-43.274,13.794
-0.127,-0.259,1.309,-33.752,-41.931,10.681
-0.096,-0.255,1.202,-17.517,-38.574,7.935
-0.081,-0.242,1.147,-12.451,-38.330,6.042
-0.074,-0.224,1.058,-6.958,-37.231,4.395
-0.050,-0.174,0.930,-5.432,-33.997,4.272
-0.032,-0.153,0.913,-7.935,-30.029,3.418
-0.048,-0.176,0.940,-13.611,-20.020,0.488
-0.083,-0.144,0.940,-16.602,-16.663,-3.723
-0.155,-0.158,0.975,-17.029,-8.972,-6.104
-0.193,-0.155,1.068,-22.888,-2.319,-6.470
-0.234,-0.194,1.081,-22.034,-4.028,-2.136
-0.219,-0.178,1.110,-24.414,-5.066,2.869
