aX,aY,aZ,gX,gY,gZ
0.018,0.001,0.731,26.855,6.409,-14.771
-0.010,0.031,0.734,23.804,3.967,-11.902
-0.008,0.076,0.703,22.400,0.061,-5.432
-0.012,0.087,0.698,17.212,4.761,-6.348
-0.005,0.103,0.680,12.268,6.165,-5.493
-0.020,0.115,0.660,10.254,4.761,-6.714
-0.018,0.090,0.647,7.568,0.977,-7.080
0.013,0.120,0.698,1.221,-6.042,-4.639
0.018,0.110,0.728,-0.305,-7.019,-4.822
0.014,0.098,0.739,-2.502,-7.324,-5.737
0.011,0.099,0.744,-5.066,-9.949,-6.042
0.007,0.104,0.741,-6.897,-10.864,-7.080
-0.007,0.096,0.757,-8.240,-10.742,-5.981
-0.047,0.052,0.759,-12.146,-11.108,-1.648
-0.039,0.061,0.769,-15.930,-11.475,2.502
0.013,0.084,0.830,-22.461,-7.812,7.202
0.034,0.079,0.852,-23.254,-5.981,8.179
0.075,0.095,0.902,-26.123,-8.362,7.202
0.093,0.098,0.923,-27.954,-10.620,5.310
0.102,0.075,0.929,-28.625,-11.719,4.395
0.112,0.062,0.966,-30.334,-16.235,2.808
0.116,0.060,0.993,-31.006,-17.456,1.160
0.115,0.020,1.029,-30.884,-17.090,-1.770
0.105,-0.012,1.060,-31.860,-17.578,-2.869
0.105,-0.033,1.086,-32.104,-18.372,-3.784
0.121,-0.040,1.149,-29.358,-20.142,-2.136
0.137,-0.034,1.176,-28.442,-21.729,-2.808
0.132,-0.038,1.191,-23.926,-20.935,-3.174
0.144,-0.032,1.191,-21.606,-20.386,-2.625
0.150,-0.030,1.146,-17.395,-18.677,-2.075
0.168,-0.021,1.138,-15.869,-16.235,-2.014
0.205,-0.012,1.124,-13.794,-11.292,-0.732
0.212,-0.008,1.114,-14.038,-9.949,-1.648
0.229,-0.011,1.088,-13.489,-8.667,-2.930
0.211,-0.007,1.085,-14.038,-8.423,-4.150
0.196,-0.010,1.103,-14.587,-9.033,-5.554
0.159,-0.012,1.103,-14.893,-10.620,-9.521
0.135,-0.022,1.105,-14.526,-10.010,-10.010
0.091,-0.025,1.104,-12.573,-11.108,-7.751
0.091,-0.019,1.104,-12.451,-10.864,-7.019
0.095,-0.013,1.105,-10.437,-7.996,-5.493
0.106,0.002,1.091,-9.155,-8.057,-5.676
0.104,-0.019,1.069,-8.850,-7.202,-5.432
0.104,-0.014,1.007,-9.277,-6.531,-3.662
0.118,-0.011,1.012,-11.475,-6.409,-3.601
0.135,-0.010,1.031,-13.245,-5.066,-2.625
0.136,0.002,1.048,-13.367,-4.272,-3.174
0.129,-0.008,1.041,-12.085,-5.737,-5.310
0.123,-0.001,1.028,-9.949,-6.287,-5.066
0.126,-0.009,1.009,-9.460,-8.057,-5.798
0.112,-0.018,0.970,-11.108,-7.324,-3.357
0.107,-0.012,0.990,-11.536,-7.019,-4.089
0.124,-0.002,1.019,-11.230,-5.066,-2.258
0.125,-0.002,1.024,-12.878,-5.432,-2.563
0.133,-0.007,1.016,-9.521,-4.211,-2.869
0.140,-0.007,0.978,-8.911,-5.188,-3.418
0.134,-0.004,0.962,-9.094,-5.371,-3.601
0.130,0.011,0.937,-12.268,-7.812,-2.380
0.127,0.011,0.946,-15.320,-9.766,-4.089
0.123,0.012,0.982,-15.259,-9.766,-3.479
0.119,0.016,0.992,-16.907,-10.742,-4.395
0.124,0.015,1.005,-16.357,-10.254,-3.723
0.111,-0.005,0.996,-16.846,-8.972,-3.418
0.107,-0.008,0.987,-16.724,-8.545,-2.869
0.133,-0.009,1.010,-19.043,-10.376,-0.671
0.139,0.001,1.035,-19.775,-10.315,-0.549
0.139,-0.010,1.080,-18.921,-9.583,-2.625
0.142,-0.015,1.083,-19.104,-9.583,-2.869
0.131,-0.015,1.075,-16.785,-9.155,-3.174
0.115,-0.018,1.064,-16.296,-11.108,-3.784
0.117,-0.017,1.070,-15.869,-10.132,-3.662
0.128,-0.014,1.079,-15.503,-8.057,-3.418
0.130,-0.010,1.083,-15.076,-8.057,-4.333
0.128,-0.026,1.051,-13.855,-8.057,-3.174
0.132,-0.027,1.032,-15.198,-8.667,-2.380
0.143,-0.015,1.038,-15.259,-7.202,-1.038
0.162,-0.011,1.060,-15.930,-5.432,-0.793
0.162,-0.013,1.070,-15.381,-4.456,-2.258
0.132,-0.034,1.058,-15.442,-7.019,-3.662
0.131,-0.026,1.056,-14.221,-8.240,-2.625
0.130,-0.033,1.052,-13.733,-6.958,-2.625
0.126,-0.031,1.071,-13.916,-5.554,-2.441
0.127,-0.031,1.075,-12.146,-5.554,-2.686
0.125,-0.031,1.051,-12.329,-6.104,-1.770
0.131,-0.023,1.053,-11.963,-6.042,-1.221
0.124,-0.024,1.064,-12.390,-3.967,-1.221
0.129,-0.023,1.061,-12.878,-3.723,-1.160
0.128,-0.022,1.024,-11.047,-4.761,-1.038
0.132,-0.021,1.022,-11.475,-5.371,-0.366
0.147,-0.012,1.034,-13.367,-5.005,-0.183
0.153,-0.004,1.035,-13.916,-4.456,-1.221

-1.113,-0.693,0.712,-179.443,-101.563,-118.469
-1.175,-0.737,0.909,-174.500,-115.051,-106.567
-1.221,-0.733,1.179,-158.630,-147.034,-80.688
-1.210,-0.725,1.282,-148.254,-162.048,-66.895
-1.167,-0.651,1.363,-123.840,-189.636,-36.621
-1.116,-0.638,1.290,-109.558,-203.308,-23.743
-0.945,-0.699,1.202,-89.966,-222.717,2.991
-0.826,-0.681,1.280,-77.881,-240.967,25.513
-0.650,-0.732,1.403,-70.129,-251.099,34.607
-0.542,-0.767,1.627,-54.810,-255.676,56.885
-0.490,-0.812,1.706,-42.725,-253.540,70.007
-0.254,-0.965,1.730,-19.592,-236.572,101.440
-0.073,-1.038,1.812,-11.841,-218.384,115.479
0.337,-1.162,1.976,7.874,-186.218,146.057
0.458,-1.141,2.147,18.921,-171.631,157.837
1.022,-1.082,2.190,34.851,-163.208,154.724
1.129,-0.955,2.170,51.880,-167.603,159.607
1.476,-0.877,2.031,62.317,-147.278,162.842
1.421,-0.715,2.107,68.054,-135.010,164.185
1.367,-0.684,2.135,80.566,-118.530,175.293
1.366,-0.571,2.173,97.290,-88.257,185.242
1.524,-0.513,2.103,102.356,-72.571,182.495
1.457,-0.404,1.869,98.022,-15.503,183.472
1.484,-0.321,1.948,86.365,13.489,164.734
1.608,-0.245,1.750,106.689,16.541,170.471
1.749,-0.163,1.663,102.356,12.695,155.273
1.873,-0.123,1.552,103.455,6.958,130.127
1.714,-0.093,1.586,96.191,8.362,110.840
1.653,-0.102,1.582,96.497,0.793,97.107
1.383,-0.118,1.740,92.529,-3.784,69.153
1.199,-0.139,1.816,94.849,-3.906,60.303
0.809,-0.146,1.875,110.229,11.719,60.242
0.724,-0.097,1.822,119.995,27.710,69.702
0.703,-0.064,1.725,137.817,69.336,92.285
0.861,-0.021,1.476,146.118,86.670,102.905
0.978,-0.006,1.373,147.827,100.830,107.239
1.140,-0.026,1.208,147.583,111.755,106.812
1.200,-0.065,1.126,146.057,108.948,101.807
1.259,-0.052,1.118,141.479,98.755,83.801
1.221,-0.104,1.132,137.024,95.215,71.899
1.088,-0.172,1.141,136.597,76.294,58.105
1.042,-0.216,1.085,139.648,65.552,56.702
0.986,-0.207,1.093,135.620,58.838,56.091
0.895,-0.220,1.046,138.489,58.899,58.838
0.909,-0.223,0.987,140.198,63.110,63.416
0.981,-0.267,0.811,141.296,70.190,68.848
1.040,-0.270,0.727,140.320,71.472,70.496
1.198,-0.248,0.538,133.667,68.848,65.063
1.275,-0.233,0.457,130.493,67.444,59.326
1.337,-0.241,0.397,124.817,63.782,50.720
1.456,-0.222,0.346,109.924,62.866,28.748
1.467,-0.228,0.315,103.271,65.125,14.832
1.469,-0.272,0.233,89.478,61.523,-10.193
1.423,-0.312,0.188,83.801,60.059,-21.729
1.323,-0.343,0.079,68.787,61.768,-40.405
1.268,-0.353,0.077,58.167,65.674,-46.204
1.225,-0.336,0.123,49.194,67.688,-51.819
1.094,-0.305,0.205,37.964,74.158,-64.270
1.021,-0.271,0.237,35.522,78.796,-71.228
0.878,-0.242,0.266,34.180,84.717,-83.069
0.814,-0.218,0.254,34.912,83.923,-89.294
0.707,-0.195,0.167,35.095,75.623,-97.656
0.674,-0.172,0.124,34.241,68.176,-101.379
0.637,-0.127,0.070,33.020,60.364,-107.239
0.591,-0.104,-0.075,25.940,46.509,-121.460
0.572,-0.077,-0.129,20.203,40.344,-128.479
0.525,-0.062,-0.222,7.019,26.123,-141.663
0.499,-0.021,-0.232,-1.160,18.188,-145.996
0.414,0.049,-0.202,-17.273,10.193,-161.743
0.345,0.058,-0.172,-24.902,11.169,-168.152
0.196,0.056,-0.073,-39.001,13.733,-178.711
0.112,0.032,-0.022,-43.701,15.564,-181.030
-0.093,0.006,0.094,-53.711,14.893,-180.847
-0.173,0.005,0.147,-58.716,15.076,-178.406
-0.220,0.020,0.175,-64.148,18.494,-170.166
-0.216,0.026,0.187,-66.406,17.395,-166.016
-0.206,0.071,0.169,-67.932,17.029,-161.255
-0.221,0.071,0.146,-69.458,15.503,-157.898
-0.288,-0.012,0.114,-74.829,13.306,-156.311
-0.330,-0.041,0.116,-81.543,12.207,-156.433
-0.427,-0.097,0.249,-98.145,5.676,-153.687
-0.457,-0.107,0.327,-103.821,3.235,-152.893
-0.518,-0.141,0.564,-114.014,-2.319,-148.254
-0.537,-0.146,0.697,-117.676,-5.920,-144.775
-0.559,-0.145,0.853,-111.694,-12.817,-135.986
-0.569,-0.132,0.905,-107.605,-16.174,-132.690
-0.627,-0.149,0.889,-97.168,-26.733,-124.390
-0.657,-0.160,0.839,-91.980,-33.325,-118.835
-0.740,-0.222,0.708,-88.989,-42.419,-107.300
-0.782,-0.257,0.739,-95.520,-44.250,-98.694
-0.821,-0.293,0.922,-107.178,-48.401,-84.778
-0.795,-0.299,1.012,-113.037,-53.589,-70.129
-0.716,-0.241,1.253,-114.563,-54.810,-63.965
-0.608,-0.197,1.445,-107.910,-62.988,-57.129
-0.571,-0.164,1.500,-102.600,-67.505,-54.077
-0.566,-0.149,1.547,-87.585,-72.266,-51.880
-0.596,-0.195,1.545,-81.848,-73.914,-50.537
-0.656,-0.261,1.605,-73.120,-80.933,-41.809
-0.689,-0.278,1.684,-71.411,-83.374,-36.865
-0.710,-0.307,1.834,-65.674,-85.938,-20.386
-0.707,-0.298,1.876,-60.791,-87.646,-11.292
-0.571,-0.239,1.899,-49.561,-88.440,7.690
-0.464,-0.208,1.921,-44.861,-83.862,15.991
-0.228,-0.192,1.992,-33.081,-71.106,28.076
-0.148,-0.219,1.982,-26.367,-65.552,30.457
0.013,-0.302,1.857,-12.573,-61.035,37.048
0.092,-0.339,1.784,-8.484,-57.495,38.879
0.253,-0.378,1.665,-2.991,-45.288,45.227
0.327,-0.397,1.640,-3.357,-39.612,47.363
0.398,-0.388,1.637,-2.869,-35.461,48.584
0.546,-0.340,1.583,1.038,-27.893,46.936
0.593,-0.335,1.557,3.601,-24.048,45.044
0.672,-0.259,1.486,9.338,-18.616,39.368
0.683,-0.221,1.426,13.733,-16.541,34.607
0.685,-0.205,1.359,17.639,-13.245,29.541
0.665,-0.154,1.235,21.851,-9.644,19.287
0.633,-0.137,1.169,24.170,-7.935,15.076
0.551,-0.117,1.075,22.644,-3.723,5.798
0.519,-0.085,1.046,21.851,-4.395,2.563

-0.714,-0.977,0.971,-275.940,-139.465,-102.234
-0.792,-1.023,1.407,-271.301,-146.545,-93.018
-1.052,-1.145,2.167,-253.662,-167.542,-71.777
-1.074,-1.092,2.395,-232.056,-187.073,-52.063
-0.967,-0.956,2.688,-169.128,-220.947,-15.991
-0.886,-0.893,2.678,-127.747,-233.459,-0.610
-0.835,-0.965,2.298,-58.289,-250.610,28.503
-0.737,-0.909,2.117,-17.212,-257.751,61.890
-0.448,-0.824,1.846,-1.770,-254.150,77.759
-0.304,-0.793,1.715,7.812,-249.146,88.440
0.305,-0.856,1.438,35.095,-237.732,118.958
0.220,-0.817,1.569,22.095,-267.700,89.050
0.447,-0.809,1.496,47.546,-241.394,129.150
0.591,-0.806,1.492,36.377,-208.313,122.192
0.688,-0.755,1.672,29.358,-162.109,133.240
0.749,-0.710,1.775,36.072,-148.682,148.743
1.019,-0.591,1.894,54.504,-120.239,165.894
1.212,-0.529,1.914,63.721,-101.746,171.082
1.787,-0.556,1.858,72.388,-74.341,163.208
1.969,-0.444,1.658,78.491,-74.890,153.198
1.803,-0.369,1.804,60.364,-38.513,126.770
1.791,-0.412,1.728,73.608,-43.274,127.747
1.719,-0.270,1.790,83.435,-40.283,121.094
1.630,-0.211,1.687,92.834,-40.222,115.967
1.528,-0.198,1.756,92.651,-22.949,111.267
1.340,-0.154,1.722,102.173,5.066,109.619
1.328,-0.122,1.693,109.497,19.470,110.046
1.309,-0.064,1.574,120.483,45.593,110.596
1.353,-0.104,1.609,124.512,56.396,110.291
1.345,-0.053,1.469,133.606,59.998,98.877
1.283,-0.031,1.418,134.338,61.035,91.919
1.202,-0.023,1.391,135.010,63.477,81.787
1.041,0.038,1.360,135.193,63.293,79.285
0.954,0.066,1.339,134.644,63.232,77.881
0.840,0.126,1.250,137.451,71.716,77.454
0.790,0.158,1.182,136.597,76.050,79.163
0.791,0.159,1.052,136.658,87.341,84.106
0.845,0.127,0.961,136.963,95.276,87.524
0.911,0.102,0.877,132.812,102.478,87.158
1.062,0.039,0.804,121.704,109.192,87.402
1.166,0.067,0.885,114.807,109.558,84.656
1.263,0.040,0.921,113.525,97.473,72.021
1.245,0.017,0.877,114.441,84.351,62.927
1.226,0.021,0.829,116.333,68.420,56.396
1.228,0.056,0.736,118.958,43.152,41.565
1.196,0.053,0.688,117.737,37.048,33.325
1.136,-0.021,0.582,114.746,22.827,19.226
1.115,-0.079,0.502,113.281,18.677,14.221
1.103,-0.143,0.408,109.863,18.066,10.376
1.134,-0.194,0.270,95.642,25.452,9.338
1.171,-0.186,0.241,87.341,34.241,8.606
1.291,-0.153,0.224,68.787,51.575,3.174
1.359,-0.140,0.252,59.692,57.190,-1.465
1.416,-0.116,0.267,52.368,63.538,-8.850
1.459,-0.089,0.326,42.603,68.787,-26.917
1.445,-0.089,0.319,40.649,69.397,-36.133
1.322,-0.122,0.307,35.034,71.411,-57.434
1.239,-0.136,0.290,33.081,71.045,-65.857
1.162,-0.144,0.258,29.907,69.092,-73.914
1.023,-0.164,0.216,24.231,69.336,-86.609
0.964,-0.138,0.227,20.081,71.045,-91.919
0.832,-0.123,0.244,14.832,70.557,-99.426
0.766,-0.104,0.253,12.939,67.688,-105.713
0.670,-0.104,0.235,10.498,57.190,-113.525
0.629,-0.091,0.215,8.606,51.392,-117.188
0.597,-0.089,0.189,4.578,39.551,-126.526
0.587,-0.074,0.123,0.732,36.072,-133.179
0.570,-0.088,0.110,-4.089,36.560,-138.733
0.562,-0.087,0.082,-15.991,30.701,-150.208
0.524,-0.068,0.088,-22.644,25.879,-157.837
0.444,-0.047,0.093,-31.372,13.916,-169.250
0.366,-0.045,0.079,-36.194,11.047,-174.194
0.190,-0.075,0.043,-45.410,4.333,-178.101
0.096,-0.073,0.048,-50.964,4.639,-175.964
-0.080,-0.052,0.137,-62.195,10.071,-170.105
-0.121,-0.045,0.170,-65.857,14.465,-165.649
-0.190,-0.073,0.209,-72.510,27.039,-154.480
-0.222,-0.075,0.227,-74.402,33.508,-148.071
-0.198,-0.067,0.264,-80.811,37.292,-140.930
-0.183,-0.096,0.274,-83.435,40.161,-140.381
-0.221,-0.120,0.343,-91.431,37.415,-141.785
-0.234,-0.125,0.389,-94.177,30.762,-142.456
-0.285,-0.158,0.421,-99.060,16.357,-142.578
-0.335,-0.157,0.440,-103.027,8.911,-141.418
-0.435,-0.150,0.528,-109.436,-0.610,-136.292
-0.503,-0.173,0.571,-112.732,-2.380,-134.521
-0.655,-0.191,0.768,-123.047,-1.892,-127.136
-0.731,-0.224,0.872,-125.916,-6.287,-121.155
-0.831,-0.226,1.129,-128.723,-9.583,-106.323
-0.845,-0.216,1.255,-126.221,-11.719,-100.830
-0.838,-0.203,1.508,-115.662,-23.132,-88.318
-0.848,-0.201,1.618,-98.145,-38.635,-76.782
-0.843,-0.197,1.648,-88.379,-45.044,-69.946
-0.839,-0.183,1.691,-75.989,-55.115,-56.274
-0.831,-0.160,1.704,-68.909,-59.265,-48.767
-0.817,-0.138,1.678,-60.059,-58.594,-35.889
-0.795,-0.144,1.714,-58.228,-55.542,-25.696
-0.740,-0.127,1.754,-54.199,-53.040,-6.714
-0.703,-0.127,1.758,-50.903,-51.941,1.038
-0.602,-0.113,1.738,-44.556,-49.255,17.212
-0.552,-0.119,1.737,-41.687,-48.340,23.560
-0.487,-0.131,1.729,-35.522,-45.654,34.729
-0.329,-0.137,1.722,-31.677,-45.288,39.124
-0.243,-0.154,1.696,-21.667,-43.579,45.471
-0.070,-0.198,1.620,-16.663,-42.053,49.316
0.028,-0.208,1.564,-12.512,-40.588,50.171
0.178,-0.244,1.464,-5.188,-34.058,53.345
0.258,-0.245,1.428,-2.380,-29.541,54.443
0.407,-0.225,1.349,1.160,-20.874,54.016
0.480,-0.213,1.309,3.113,-15.991,53.650
0.594,-0.200,1.223,6.287,-10.742,46.509
0.622,-0.180,1.171,7.812,-8.850,41.931
0.621,-0.189,1.132,9.155,-7.996,37.415
0.615,-0.140,1.094,9.155,-7.446,26.855
0.614,-0.108,1.091,8.972,-6.348,21.545
0.599,-0.096,1.087,10.681,-4.028,16.418
0.526,-0.065,1.037,14.038,-2.991,5.920
0.492,-0.061,0.990,14.404,-5.615,1.892
0.426,-0.013,0.893,16.113,-6.958,-2.930
