aX,aY,aZ,gX,gY,gZ
0.229,1.194,-0.348,-23.315,53.833,-37.781
0.212,1.198,-0.369,-27.283,56.030,-42.358
0.121,1.240,-0.412,-30.762,59.265,-44.312
0.078,1.264,-0.396,-33.325,59.998,-45.593
-0.065,1.293,-0.342,-39.368,53.589,-49.438
-0.141,1.312,-0.303,-42.419,50.659,-48.401
-0.246,1.273,-0.186,-49.988,49.133,-43.396
-0.219,1.273,-0.179,-44.006,47.180,-36.621
-0.227,1.224,-0.204,-42.419,50.354,-30.334
-0.235,1.215,-0.239,-41.809,54.199,-25.269
-0.178,1.179,-0.320,-43.457,60.852,-18.433
-0.200,1.195,-0.408,-46.692,65.369,-15.686
-0.222,1.232,-0.557,-55.176,69.885,-17.334
-0.247,1.229,-0.526,-61.523,61.279,-17.456
-0.341,1.206,-0.312,-72.388,48.523,-19.775
-0.362,1.205,-0.223,-72.083,45.959,-18.921
-0.375,1.194,-0.168,-71.167,39.795,-14.343
-0.340,1.190,-0.145,-69.885,34.363,-13.000
-0.273,1.112,-0.075,-65.552,28.992,-10.010

